# These numbers are calculated using halomass.f90. Note that the two
#  columns have different units.

#  column 1: Halo mass at z = 0 (10^10 M_solar)
#  column 2: Halo mass at z = 50 (M_solar!)

   1.00000000000000 86608.1892529535
   2.15000000000000 109220.227664734    
   4.62250000000000 136062.328716004
   9.93837500000000 167507.033566739    
   21.3675062500000 203875.240833195  
   45.9401384375000 245421.782397563   
   98.7712976406250 292323.238934023
   212.358289927344 344668.724279612    
   456.570323343789 402454.147445179 
   981.626195189146 465580.207870176
