5.50837320574  -1.90752424101
4.50358851675  -1.53761061947
4.13277511962  -1.19673857814
4.00119617225  -1.86924672905
3.504784689  -1.44646070627
3.04425837321  -1.11661091587
3.0023923445  -1.24048619638
2.75717703349  -1.40630689757
2.5  -1.04999841216
2.5  -1.44601611128
1.7523923445  -1.46559681585
1.75837320574  -1.55851981623
1.51315789474  -1.36150865902
1.25598086124  -1.43882849219
1.25  -1.63794089004
0.831339712919  -1.56917157133
0.753588516746  -1.51603982301
0.747607655502  -1.56692213236
0.753588516746  -1.64878318584
0.705741626794  -1.70849652792
0.627990430622  -1.7925329212
0.622009569378  -1.33677806241
0.346889952153  -1.93400146081
0.352870813397  -2.05568552314
0.251196172249  -1.77687947241
0.203349282297  -1.72597334547
0.155502392344  -1.93612916543
0.0478468899522  -1.82546206123
0  -2.15508690774
