0.1	90000.
0.85	16119.
1.0	12772.5
1.15	9181.44
1.3	8529.24    
1.5	5582.85
1.7	3370.91    
2.0	2030.74    
2.5	970.239  
3.0	535.388
4.0	217.345     
5.0	126.357
7.0	57.0863
9.	20.22
15.	10.40
25.	6.459
40.	3.864
60.	3.464
80.	3.012
120.	2.521
200.	2.204
300.	2.047
400.	1.974
500.	1.899
