1.000000e+04    1.623690e-37
1.059254e+04    2.305340e-37
1.122018e+04    3.257240e-37
1.188502e+04    4.479390e-37
1.258925e+04    5.971800e-37
1.333521e+04    7.787400e-37
1.412538e+04    1.013360e-36
1.496236e+04    1.291690e-36
1.584893e+04    1.611940e-36
1.678804e+04    1.946070e-36
1.778279e+04    2.291480e-36
1.883649e+04    2.658720e-36
1.995262e+04    3.037070e-36
2.113489e+04    3.329250e-36
2.238721e+04    3.550100e-36
2.371374e+04    3.649990e-36
2.511886e+04    3.658420e-36
2.660725e+04    3.614980e-36
2.818383e+04    3.482930e-36
2.985383e+04    3.233490e-36
3.162278e+04    2.913490e-36
3.349654e+04    2.619550e-36
3.548134e+04    2.350200e-36
3.758374e+04    2.133800e-36
3.981072e+04    1.954600e-36
4.216965e+04    1.812400e-36
4.466836e+04    1.710200e-36
4.731513e+04    1.648400e-36
5.011872e+04    1.625700e-36
5.308844e+04    1.634900e-36
5.623413e+04    1.679600e-36
5.956621e+04    1.790200e-36
6.309573e+04    1.957500e-36
6.683439e+04    2.160700e-36
7.079458e+04    2.401300e-36
7.498942e+04    2.641900e-36
7.943282e+04    2.884000e-36
8.413951e+04    3.084700e-36
8.912509e+04    3.245600e-36
9.440609e+04    3.324400e-36
1.000000e+05    3.319000e-36
1.059254e+05    3.238000e-36
1.122018e+05    3.081800e-36
1.188502e+05    2.862300e-36
1.258925e+05    2.589700e-36
1.333521e+05    2.306400e-36
1.412538e+05    2.088100e-36
1.496236e+05    1.894200e-36
1.584893e+05    1.715400e-36
1.678804e+05    1.556000e-36
1.778279e+05    1.420000e-36
1.883649e+05    1.305700e-36
1.995262e+05    1.202800e-36
2.113489e+05    1.114500e-36
2.238721e+05    1.037500e-36
2.371374e+05    9.723000e-37
2.511886e+05    9.156000e-37
2.660725e+05    8.662000e-37
2.818383e+05    8.210000e-37
2.985383e+05    7.756000e-37
3.162278e+05    7.345000e-37
3.349654e+05    7.012000e-37
3.548134e+05    6.735000e-37
3.758374e+05    6.493000e-37
3.981072e+05    6.293000e-37
4.216965e+05    6.079000e-37
4.466836e+05    5.874000e-37
4.731513e+05    5.712000e-37
5.011872e+05    5.586000e-37
5.308844e+05    5.490000e-37
5.623413e+05    5.425000e-37
5.956621e+05    5.341000e-37
6.309573e+05    5.215000e-37
6.683439e+05    5.112000e-37
7.079458e+05    5.095000e-37
7.498942e+05    5.096000e-37
7.943282e+05    5.036000e-37
8.413951e+05    4.962000e-37
8.912509e+05    4.942000e-37
9.440609e+05    4.945000e-37
1.000000e+06    4.935000e-37
1.059254e+06    4.924000e-37
1.122018e+06    4.913000e-37
1.188502e+06    4.902000e-37
1.258925e+06    4.892000e-37
1.333521e+06    4.882000e-37
1.412538e+06    4.893000e-37
1.496236e+06    4.937000e-37
1.584893e+06    4.991000e-37
1.678804e+06    5.035000e-37
1.778279e+06    5.080000e-37
1.883649e+06    5.125200e-37
1.995262e+06    5.165500e-37
2.113489e+06    5.166300e-37
2.238721e+06    5.143900e-37
2.371374e+06    5.177900e-37
2.511886e+06    5.238300e-37
2.660725e+06    5.289000e-37
2.818383e+06    5.338100e-37
2.985383e+06    5.419700e-37
3.162278e+06    5.537400e-37
3.349654e+06    5.635000e-37
3.548134e+06    5.688200e-37
3.758374e+06    5.753800e-37
3.981072e+06    5.871900e-37
4.216965e+06    6.008200e-37
4.466836e+06    6.135200e-37
4.731513e+06    6.256800e-37
5.011872e+06    6.333100e-37
5.308844e+06    6.389500e-37
5.623413e+06    6.516100e-37
5.956621e+06    6.678200e-37
6.309573e+06    6.828000e-37
6.683439e+06    6.982700e-37
7.079458e+06    7.142100e-37
7.498942e+06    7.306000e-37
7.943282e+06    7.432900e-37
8.413951e+06    7.517800e-37
8.912509e+06    7.642300e-37
9.440609e+06    7.833300e-37
1.000000e+07    8.008300e-37
1.059254e+07    8.117500e-37
1.122018e+07    8.242900e-37
1.188502e+07    8.451900e-37
1.258925e+07    8.695200e-37
1.333521e+07    8.938400e-37
1.412538e+07    9.176700e-37
1.496236e+07    9.351000e-37
1.584893e+07    9.514400e-37
1.678804e+07    9.789300e-37
1.778279e+07    1.010300e-36
1.883649e+07    1.032760e-36
1.995262e+07    1.052470e-36
2.113489e+07    1.078210e-36
2.238721e+07    1.105430e-36
2.371374e+07    1.134790e-36
2.511886e+07    1.162840e-36
2.660725e+07    1.177420e-36
2.818383e+07    1.221890e-36
2.985383e+07    1.221310e-36
3.162278e+07    1.209520e-36
3.349654e+07    1.312420e-36
3.548134e+07    1.327660e-36
3.758374e+07    1.355800e-36
3.981072e+07    1.396050e-36
4.216965e+07    1.439670e-36
4.466836e+07    1.496250e-36
4.731513e+07    1.528220e-36
5.011872e+07    1.548100e-36
5.308844e+07    1.594850e-36
5.623413e+07    1.655470e-36
5.956621e+07    1.689730e-36
6.309573e+07    1.711030e-36
6.683439e+07    1.761120e-36
7.079458e+07    1.826080e-36
7.498942e+07    1.885630e-36
7.943282e+07    1.946540e-36
8.413951e+07    1.984980e-36
8.912509e+07    2.008880e-36
9.440609e+07    2.065080e-36
1.000000e+08    2.137960e-36
1.059254e+08    2.204790e-36
1.122018e+08    2.273130e-36
1.188502e+08    2.343100e-36
1.258925e+08    2.414660e-36
1.333521e+08    2.487930e-36
1.412538e+08    2.562860e-36
1.496236e+08    2.639580e-36
1.584893e+08    2.718050e-36
1.678804e+08    2.798390e-36
1.778279e+08    2.880550e-36
1.883649e+08    2.964680e-36
1.995262e+08    3.050710e-36
2.113489e+08    3.138800e-36
2.238721e+08    3.228890e-36
2.371374e+08    3.321130e-36
2.511886e+08    3.415470e-36
2.660725e+08    3.512060e-36
2.818383e+08    3.610840e-36
2.985383e+08    3.711820e-36
3.162278e+08    3.815000e-36
