.15346E+09 1505.00 36.99081
.15595E+09 1505.00 36.98197
.15848E+09 1505.00 36.97158
.16106E+09 1505.00 36.96344
.16367E+09 1505.00 36.95420
.16633E+09 1505.00 36.94461
.16904E+09 1505.00 36.93623
.17178E+09 1505.00 36.92672
.17457E+09 1505.00 36.91779
.17741E+09 1505.00 36.90826
.18029E+09 1505.00 36.89942
.18322E+09 1505.00 36.88955
.18620E+09 1505.00 36.88115
.18923E+09 1505.00 36.87201
.19230E+09 1505.00 36.86266
.19543E+09 1505.00 36.85347
.19860E+09 1505.00 36.84387
.20183E+09 1505.00 36.83516
.20511E+09 1505.00 36.82694
.20844E+09 1505.00 36.81818
.21183E+09 1505.00 36.80862
.21527E+09 1505.00 36.79945
.21877E+09 1505.00 36.79068
.22232E+09 1505.00 36.78183
.22593E+09 1505.00 36.77279
.22960E+09 1505.00 36.76403
.23334E+09 1505.00 36.75499
.23713E+09 1505.00 36.74594
.24098E+09 1505.00 36.73747
.24490E+09 1505.00 36.72833
.24887E+09 1505.00 36.71952
.25292E+09 1505.00 36.71037
.25703E+09 1505.00 36.70124
.26120E+09 1505.00 36.69238
.26545E+09 1505.00 36.68315
.26976E+09 1505.00 36.67433
.27415E+09 1505.00 36.66503
.27860E+09 1505.00 36.65609
.28313E+09 1505.00 36.64823
.28773E+09 1505.00 36.63950
.29240E+09 1505.00 36.62993
.29715E+09 1505.00 36.62107
.30198E+09 1505.00 36.61256
.30689E+09 1505.00 36.60404
.31187E+09 1505.00 36.59531
.31694E+09 1505.00 36.58671
.32209E+09 1505.00 36.57826
.32733E+09 1505.00 36.56946
.33264E+09 1505.00 36.56128
.33805E+09 1505.00 36.55239
.34354E+09 1505.00 36.54296
.34912E+09 1505.00 36.53396
.35480E+09 1505.00 36.52526
.36056E+09 1505.00 36.51641
.36642E+09 1505.00 36.50737
.37237E+09 1505.00 36.49863
.37843E+09 1505.00 36.48982
.38457E+09 1505.00 36.48105
.39082E+09 1505.00 36.47227
.39717E+09 1505.00 36.46304
.40363E+09 1505.00 36.45571
.41019E+09 1505.00 36.44666
.41685E+09 1505.00 36.43833
.42362E+09 1505.00 36.42944
.43051E+09 1505.00 36.42120
.43750E+09 1505.00 36.41271
.44461E+09 1505.00 36.40423
.45183E+09 1505.00 36.39586
.45918E+09 1505.00 36.38759
.46664E+09 1505.00 36.37868
.47422E+09 1505.00 36.37153
.48193E+09 1505.00 36.36372
.48976E+09 1505.00 36.35534
.49771E+09 1505.00 36.34698
.50580E+09 1505.00 36.33785
.51402E+09 1505.00 36.32993
.52237E+09 1505.00 36.32104
.53086E+09 1505.00 36.31266
.53948E+09 1505.00 36.30341
.54825E+09 1505.00 36.29476
.55716E+09 1505.00 36.28688
.56621E+09 1505.00 36.27831
.57541E+09 1505.00 36.27067
.58476E+09 1505.00 36.26250
.59426E+09 1505.00 36.25343
.60392E+09 1505.00 36.24482
.61373E+09 1505.00 36.23473
.62370E+09 1505.00 36.22390
.63384E+09 1505.00 36.21342
.64414E+09 1505.00 36.20193
.65460E+09 1505.00 36.19020
.66524E+09 1505.00 36.17578
.67605E+09 1505.00 36.16086
.68704E+09 1505.00 36.14693
.69820E+09 1505.00 36.13220
.70954E+09 1505.00 36.11791
.72107E+09 1505.00 36.10264
.73279E+09 1505.00 36.08775
.74470E+09 1505.00 36.07213
.75680E+09 1505.00 36.05642
.76909E+09 1505.00 36.04104
.78159E+09 1505.00 36.02805
.79429E+09 1505.00 36.01305
.80720E+09 1505.00 35.99896
.82031E+09 1505.00 35.98393
.83364E+09 1505.00 35.96898
.84719E+09 1505.00 35.95420
.86095E+09 1505.00 35.93821
.87494E+09 1505.00 35.92312
.88916E+09 1505.00 35.90813
.90360E+09 1505.00 35.89363
.91829E+09 1505.00 35.87686
.93321E+09 1505.00 35.86462
.94837E+09 1505.00 35.84867
.96378E+09 1505.00 35.83303
.97944E+09 1505.00 35.81738
.99536E+09 1505.00 35.80154
.10115E+10 1505.00 35.78573
.10280E+10 1505.00 35.76790
.10447E+10 1505.00 35.75083
.10616E+10 1505.00 35.73339
.10789E+10 1505.00 35.71653
.10964E+10 1505.00 35.69989
.11142E+10 1505.00 35.68181
.11323E+10 1505.00 35.66535
.11507E+10 1505.00 35.64802
.11694E+10 1505.00 35.63102
.11884E+10 1505.00 35.61391
.12078E+10 1505.00 35.59658
.12274E+10 1505.00 35.57997
.12473E+10 1505.00 35.56141
.12676E+10 1505.00 35.54180
.12882E+10 1505.00 35.52113
.13091E+10 1505.00 35.49979
.13304E+10 1505.00 35.49299
.13520E+10 1505.00 35.41956
.13740E+10 1505.00 35.36392
.13963E+10 1505.00 35.32776
.14190E+10 1505.00 35.29577
.14420E+10 1505.00 35.26916
.14655E+10 1505.00 35.24421
.14893E+10 1505.00 35.22034
.15135E+10 1505.00 35.19603
.15381E+10 1505.00 35.17411
.15631E+10 1505.00 35.15139
.15885E+10 1505.00 35.12815
.16143E+10 1505.00 35.10702
.16405E+10 1505.00 35.08314
.16672E+10 1505.00 35.06100
.16942E+10 1505.00 35.03783
.17218E+10 1505.00 35.01514
.17498E+10 1505.00 34.99219
.17782E+10 1505.00 34.96760
.18071E+10 1505.00 34.93962
.18364E+10 1505.00 34.91592
.18663E+10 1505.00 34.89386
.18966E+10 1505.00 34.86364
.19274E+10 1505.00 34.82519
.19587E+10 1505.00 34.78932
.19906E+10 1505.00 34.76007
.20229E+10 1505.00 34.71367
.20558E+10 1505.00 34.67619
.20892E+10 1505.00 34.63964
.21231E+10 1505.00 34.59394
.21576E+10 1505.00 34.55824
.21927E+10 1505.00 34.50878
.22283E+10 1505.00 34.46899
.22645E+10 1505.00 34.43060
.23013E+10 1505.00 34.37838
.23387E+10 1505.00 34.33475
.23767E+10 1505.00 34.28714
.24153E+10 1505.00 34.23438
.24546E+10 1505.00 34.17855
.24945E+10 1505.00 34.13357
.25350E+10 1505.00 34.08881
.25762E+10 1505.00 34.04601
.26180E+10 1505.00 33.99259
.26606E+10 1505.00 33.92522
.27038E+10 1505.00 33.87776
.27477E+10 1505.00 33.79802
.27924E+10 1505.00 33.73580
.28378E+10 1505.00 33.67744
.28839E+10 1505.00 33.61567
.29307E+10 1505.00 33.57192
.29784E+10 1505.00 33.50822
.30267E+10 1505.00 33.43895
.30759E+10 1505.00 33.38575
.31259E+10 1505.00 33.29585
.31767E+10 1505.00 33.22944
.32283E+10 1505.00 33.20077
.32808E+10 1505.00 33.18799
.33341E+10 1505.00 33.17011
.33883E+10 1505.00 33.14332
.34433E+10 1505.00 33.09350
.34993E+10 1505.00 33.06552
.35561E+10 1505.00 33.02242
.36139E+10 1505.00 32.98369
.36726E+10 1505.00 32.94574
.37323E+10 1505.00 32.93167
.37929E+10 1505.00 32.87706
.38546E+10 1505.00 32.84836
.39172E+10 1505.00 32.82867
.39808E+10 1505.00 32.77275
.40455E+10 1505.00 32.74469
.41113E+10 1505.00 32.68553
.41781E+10 1505.00 32.62962
.42460E+10 1505.00 32.58783
.43149E+10 1505.00 32.55590
.43851E+10 1505.00 32.51321
.44563E+10 1505.00 32.45204
.45287E+10 1505.00 32.39434
.46023E+10 1505.00 32.33579
.46771E+10 1505.00 32.26847
.47531E+10 1505.00 32.23367
.48303E+10 1505.00 32.18127
.49088E+10 1505.00 32.14174
.49886E+10 1505.00 32.09893
.50696E+10 1505.00 32.06294
.51520E+10 1505.00 31.99947
.52357E+10 1505.00 31.94106
.53208E+10 1505.00 31.88935
.54072E+10 1505.00 31.85987
.54951E+10 1505.00 31.83231
.55844E+10 1505.00 31.79326
.56751E+10 1505.00 31.77861
.57673E+10 1505.00 31.72289
.58610E+10 1505.00 31.68821
.59563E+10 1505.00 31.64894
.60531E+10 1505.00 31.61442
.61514E+10 1505.00 31.59095
.62514E+10 1505.00 31.56190
.63529E+10 1505.00 31.53511
.64562E+10 1505.00 31.50707
.65611E+10 1505.00 31.47996
.66677E+10 1505.00 31.45429
.67760E+10 1505.00 31.43274
.68861E+10 1505.00 31.40974
.69980E+10 1505.00 31.37806
.71117E+10 1505.00 31.35221
.72273E+10 1505.00 31.32707
.73447E+10 1505.00 31.30134
.74640E+10 1505.00 31.27369
.75853E+10 1505.00 31.25269
.77086E+10 1505.00 31.22234
.78338E+10 1505.00 31.20389
.79611E+10 1505.00 31.18908
.80905E+10 1505.00 31.16446
.82219E+10 1505.00 31.14220
.83555E+10 1505.00 31.12186
.84913E+10 1505.00 31.10250
.86293E+10 1505.00 31.07994
.87695E+10 1505.00 31.06134
.89120E+10 1505.00 31.04104
.90568E+10 1505.00 31.02104
.92039E+10 1505.00 30.99801
.93535E+10 1505.00 30.97546
.95055E+10 1505.00 30.95364
.96599E+10 1505.00 30.93219
.98169E+10 1505.00 30.91003
.99764E+10 1505.00 30.88926
.10139E+11 1505.00 30.86223
.10303E+11 1505.00 30.84041
.10471E+11 1505.00 30.81303
.10641E+11 1505.00 30.78700
.10814E+11 1505.00 30.75790
.10989E+11 1505.00 30.75394
.11168E+11 1505.00 30.73257
.11349E+11 1505.00 30.70772
.11534E+11 1505.00 30.68067
.11721E+11 1505.00 30.65689
.11912E+11 1505.00 30.62606
.12105E+11 1505.00 30.59648
.12302E+11 1505.00 30.56690
.12502E+11 1505.00 30.53919
.12705E+11 1505.00 30.49753
.12911E+11 1505.00 30.46289
.13121E+11 1505.00 30.42000
.13334E+11 1505.00 30.37632
.13551E+11 1505.00 30.32120
.13771E+11 1505.00 30.25645
.13995E+11 1505.00 30.17991
.14222E+11 1505.00 30.08270
.14454E+11 1505.00 29.95262
.14688E+11 1505.00 29.77719
.14927E+11 1505.00 29.46219
.15170E+11 1505.00 28.84448
.15416E+11 1505.00 11.88631
.15667E+11 1505.00 11.88631
.15921E+11 1505.00 11.88631
.16180E+11 1505.00 11.88631
.16443E+11 1505.00 11.88631
.16710E+11 1505.00 11.88631
.16981E+11 1505.00 11.88631
.17257E+11 1505.00 11.88631
.17538E+11 1505.00 11.88631
.17823E+11 1505.00 11.88631
.18112E+11 1505.00 11.88631
.18407E+11 1505.00 11.88631
.18706E+11 1505.00 11.88631
.19010E+11 1505.00 11.88631
.19318E+11 1505.00 11.88631
.19632E+11 1505.00 11.88631
.19951E+11 1505.00 11.88631
.20276E+11 1505.00 11.88631
.20605E+11 1505.00 11.88631
.20940E+11 1505.00 11.88631
.21280E+11 1505.00 11.88631
.21626E+11 1505.00 11.88631
.21977E+11 1505.00 11.88631
.22334E+11 1505.00 11.88631
.22697E+11 1505.00 11.88631
.23066E+11 1505.00 11.88631
.23441E+11 1505.00 11.88631
.23822E+11 1505.00 11.88631
.24209E+11 1505.00 11.88631
.24602E+11 1505.00 11.88631
.25002E+11 1505.00 11.88631
.25408E+11 1505.00 11.88631
.25821E+11 1505.00 11.88631
.26240E+11 1505.00 11.88631
.26667E+11 1505.00 11.88631
.27100E+11 1505.00 11.88631
.27541E+11 1505.00 11.88631
.27988E+11 1505.00 11.88631
.28443E+11 1505.00 11.88631
.28905E+11 1505.00 11.88631
.29375E+11 1505.00 11.88631
.29852E+11 1505.00 11.88631
.30337E+11 1505.00 11.88631
.30830E+11 1505.00 11.88631
.31331E+11 1505.00 11.88631
.31840E+11 1505.00 11.88631
.32357E+11 1505.00 11.88631
.32883E+11 1505.00 11.88631
.33417E+11 1505.00 11.88631
.33960E+11 1505.00 11.88631
.34512E+11 1505.00 11.88631
.35073E+11 1505.00 11.88631
.35643E+11 1505.00 11.88631
.36222E+11 1505.00 11.88631
.36810E+11 1505.00 11.88631
.37409E+11 1505.00 11.88631
.38016E+11 1505.00 11.88631
.38634E+11 1505.00 11.88631
.39262E+11 1505.00 11.88631
.39900E+11 1505.00 11.88631
.40548E+11 1505.00 11.88631
.41207E+11 1505.00 11.88631
.41877E+11 1505.00 11.88631
.42557E+11 1505.00 11.88631
.43249E+11 1505.00 11.88631
.43951E+11 1505.00 11.88631
.44665E+11 1505.00 11.88631
.45391E+11 1505.00 11.88631
.46129E+11 1505.00 11.88631
.46878E+11 1505.00 11.88631
.47640E+11 1505.00 11.88631
.48414E+11 1505.00 11.88631
.49201E+11 1505.00 11.88631
.50000E+11 1505.00 11.88631
.50813E+11 1505.00 11.88631
.51638E+11 1505.00 11.88631
.52477E+11 1505.00 11.88631
.53330E+11 1505.00 11.88631
.54196E+11 1505.00 11.88631
.55077E+11 1505.00 11.88631
.55972E+11 1505.00 11.88631
.56881E+11 1505.00 11.88631
.57806E+11 1505.00 11.88631
.58745E+11 1505.00 11.88631
.59699E+11 1505.00 11.88631
.60670E+11 1505.00 11.88631
.61655E+11 1505.00 11.88631
.62657E+11 1505.00 11.88631
.63675E+11 1505.00 11.88631
.64710E+11 1505.00 11.88631
.65761E+11 1505.00 11.88631
.66830E+11 1505.00 11.88631
.67916E+11 1505.00 11.88631
.69019E+11 1505.00 11.88631
.70141E+11 1505.00 11.88631
.71280E+11 1505.00 11.88631
.72439E+11 1505.00 11.88631
.73616E+11 1505.00 11.88631
.74812E+11 1505.00 11.88631
.76027E+11 1505.00 11.88631
.77263E+11 1505.00 11.88631
.78518E+11 1505.00 11.88631
.79794E+11 1505.00 11.88631
.81090E+11 1505.00 11.88631
.82408E+11 1505.00 11.88631
.83747E+11 1505.00 11.88631
.85108E+11 1505.00 11.88631
.86491E+11 1505.00 11.88631
.87896E+11 1505.00 11.88631
.89324E+11 1505.00 11.88631
.90776E+11 1505.00 11.88631
.92251E+11 1505.00 11.88631
.93750E+11 1505.00 11.88631
.95273E+11 1505.00 11.88631
.96821E+11 1505.00 11.88631
.98394E+11 1505.00 11.88631
.99993E+11 1505.00 11.88631
