   32945055226373628.       2.59825427984751210E+032
   31893617293617020.       9.06217685087952065E+032
   31229166933333332.       1.98285575536089199E+033
   30591836995918368.       4.23336565695550433E+033
   29980000256000000.       7.35181751617603174E+033
   29392157113725492.       1.41270283747046188E+034
   28826923323076924.       2.76606751707318749E+034
   28283019109433964.       5.20618361849019315E+034
   27759259496296296.       9.61847678735459577E+034
   27254545687272728.       2.09159948595795912E+035
   26298245838596492.       6.03490526899972188E+035
   25406779877966100.       1.72514308268524888E+036
   24776859715702480.       3.38159992829727377E+036
   23984000204800000.       8.17828054950039090E+036
   23606299414173228.       8.54108995163022027E+036
   23421875200000000.       6.48126740553599328E+036
   22885496378625956.       1.17394790652392988E+037
   22712121406060608.       1.40172350715665566E+037
   22373134519402984.       2.01323541346659465E+037
   21883211865693432.       3.06253932926453262E+037
   21414285897142856.       5.31958921196223488E+037
   20965035144055944.       7.11545899125254636E+037
   20394557997278912.       1.39374918084951875E+038
   19854304805298012.       2.58713937060379076E+038
   19341935649032260.       4.61800787518806953E+038
   18855346072955976.       7.42538174835434507E+038
   18506172997530864.       5.73888590604406722E+038
   18060241118072288.       1.06174647081729285E+039
   17635294268235294.       1.73130163316742702E+039
   17329479916763006.       2.46217544422805583E+039
   16937853251977402.       3.38887491507747934E+039
   16655555697777778.       4.78814290297203613E+039
   16472527613186814.       5.71960961294341071E+039
   16118279707526882.       4.35204968313534999E+040
   15696335212565446.       1.48416149307476856E+040
   15453608379381444.       1.99366588846762065E+040
   15141414270707070.       2.48931052011370062E+040
   14841584285148514.       3.55533560906071794E+040
   14624390368780488.       5.02470416307081378E+040
   14276190598095238.       8.72034180179597155E+040
   13879629748148148.       1.43669127418008879E+041
   13627272843636364.       1.30644096097546589E+041
   13443946303139014.       2.14645078060553193E+041
   13207048570925110.       2.58947105336002005E+041
   13034782720000000.       5.41521060982994085E+042
   12811965921367522.       1.47581179288472979E+042
   12491666773333334.       1.38861824533798260E+042
   12186991973983740.       5.63838052481478788E+043
   11896825498412698.       6.26602378577153272E+043
   11665369749416342.       8.57119286046873205E+043
   11530769329230770.       4.30095065932808382E+043
   11356060703030304.       5.27977906297196446E+043
   11144981507806692.       5.29721210555386345E+043
   10941605932846716.       1.19725764695552486E+044
   10745519805017922.       5.97160630930527723E+043
   10556338118309860.       7.43535866300829397E+043
   10337931122758620.       5.22246851472827455E+043
   10128378464864864.       6.98268323697567469E+043
   9960132975415282.0       1.24673901292373672E+044
   9733766316883116.0       1.57036523488023230E+044
   9427673036477988.0       1.28601736828606683E+044
   9140243980487804.0       2.03797522279519327E+044
   8869822560946746.0       1.45451891238088409E+044
   8614942602298851.0       2.09009981241729152E+044
   8397759175350140.0       1.53067369741365607E+044
   8191256900546448.0       2.60390714036157002E+044
   7994666734933333.0       1.20105816317618590E+044
   7787013053506494.0       3.24768370432894527E+044
   7589873482531646.0       2.42039402181521822E+044
   7402469199012346.0       3.11587673459982200E+044
   7241545955555556.0       3.99085537632669393E+044
   7104265463507109.0       4.09419985658522525E+044
   6972093082790698.0       4.29321582672683341E+044
   6798185999092971.0       4.14603185526986204E+044
   6647450167627494.0       5.07137222899100158E+044
   6517391360000000.0       5.18031420801293151E+044
   6378723458723404.0       6.35327283096875989E+044
   6245833386666667.0       5.62227018670980173E+044
   6118367399183673.0       5.98914167811117980E+044
   5996000051200000.0       7.38327272830875148E+044
   5924901236363636.0       8.06632943709836713E+044
   5855468800000000.0       7.66738700909148800E+044
   5765384664615385.0       9.34695966569329680E+044
   5656603821886792.0       9.38021254859798419E+044
   5551851899259259.0       8.44617241484992679E+044
   5450909137454545.0       9.50559982524953683E+044
   5353571474285714.0       1.09909068771036763E+045
   5259649167719298.0       1.10776512317857554E+045
   5168965561379310.0       1.11625541054151571E+045
   5081355975593220.0       1.21982585985094604E+045
   4996666709333333.0       1.09895529924121307E+045
   4914754140327869.0       1.31405716019216544E+045
   4835483912258065.0       1.38317467656751787E+045
   4758730199365079.0       2.42030561415597929E+045
   4684375040000000.0       1.40556480082206107E+045
   4612307731692308.0       1.49373877636063020E+045
   4556231041945289.0       1.50833127656608738E+045
   4508270715187970.0       1.54895371540702945E+045
   4441481519407407.5       1.64666331991316988E+045
   4376642373138686.0       1.63577994840159853E+045
   4313669101582734.0       1.69551427499605787E+045
   4252482305815603.0       1.79711179754996900E+045
   4187150873743017.0       1.86524240668486247E+045
   4129476619283746.5       1.91526325014884305E+045
   4078911599455782.5       1.95650042775492348E+045
   4024161108187919.5       1.93096427330887040E+045
   3970860961059602.5       1.48078839569012649E+045
   3918954281830065.5       2.18042408244313525E+045
   3868387129806451.5       1.98309778053921557E+045
   3819108312866242.0       1.77843030095743198E+045
   3771069214591195.0       2.29904132194514979E+045
   3724223634285714.5       2.34938626194309205E+045
   3678527638773006.0       2.38095980315971169E+045
   3633939424969697.0       2.46321748222654139E+045
   3590419192335329.5       2.12786939497963870E+045
   3547929024378698.0       2.58521066525983110E+045
   3506432778479532.0       2.57148868816915340E+045
   3465895983352601.0       2.69187883336504266E+045
   3426285743542857.0       2.74916187825040369E+045
   3387570650395480.0       2.81224058523173852E+045
   3349720698994413.5       2.89490892110429462E+045
   3312707210607735.0       2.96301179548132432E+045
   3276502760218579.0       5.50075501427347348E+045
   3241081108756757.0       5.26357224344943662E+045
   3206417139679144.5       8.27233206532652034E+045
   3172486799576719.5       1.02363145182616163E+046
   3139267042513089.0       1.15615835426253321E+046
   3106735777823834.0       1.31261931815622481E+046
   3074871821128205.0       8.72295795667807155E+045
   3043654848324873.0       1.42004145629091795E+046
   3013065352361809.0       1.41568576328848713E+046
   2983084602587064.5       1.48402699230335659E+046
   2953694606502463.0       1.46201282509276297E+046
   2924878073756097.5       1.00023790069087809E+046
   2896618382222222.0       1.40123088358403594E+046
   2868899546028708.0       1.69903393894120744E+046
   2841706185402843.5       1.72131912136413827E+046
   2815023498215962.5       1.65349099490439670E+046
   2788837233116279.0       1.71466982508837870E+046
   2763133664147465.5       1.66806211842909667E+046
   2737899566757991.0       1.80345695103096524E+046
   2713122195113122.0       1.78298297047084202E+046
   2688789260627802.5       1.79512484679714837E+046
   2664888911644444.5       1.71494838188771791E+046
   2641409714185022.0       1.85490147434688917E+046
   2618340633711790.5       1.82285406882244485E+046
   2595671017835498.0       1.83760922933319717E+046
   2573390579914163.0       1.88287102608868426E+046
   2551489383489361.5       1.68754730447166643E+046
   2529957827510548.5       1.89868311851476784E+046
   2508786632301255.0       1.77577717880796828E+046
   2487966826224066.5       1.62893234251841790E+046
   2467489733004115.0       1.18920950648467370E+046
   2447346959673469.5       1.68594481200442262E+046
   2427530385101214.5       1.80424250634231558E+046
   2408032149076305.0       2.05694507043338756E+046
   2388844641912350.5       2.02205557885289175E+046
   2369960494545454.5       2.00477097003537062E+046
   2351372569098039.0       2.09240366416969857E+046
   2333073949883268.5       2.12064959895317287E+046
   2315057934826255.0       2.05469257995974675E+046
   2297318027279693.5       2.07672476085195819E+046
   2279847928212928.0       2.16890936229866357E+046
